Tipo;Bairro;Quartos;Vagas;Suites;Area;Valor;Condominio;IPTU;Valor Total;Valor Total p m2;Zona;Tipo Agregado
Quitinete;Centro;0;0;0;30;800.0;505.0;0.0;1305.0;43.5;Centro;Apartamento
Quitinete;Centro;1;0;0;25;800.0;350.0;20.0;1170.0;46.8;Centro;Apartamento
Quitinete;Centro;1;0;1;24;1500.0;500.0;18.0;2018.0;84.08;Centro;Apartamento
Quitinete;Centro;1;0;0;30;700.0;450.0;25.0;1175.0;39.17;Centro;Apartamento
Quitinete;Centro;1;0;0;32;1100.0;400.0;22.0;1522.0;47.56;Centro;Apartamento
Quitinete;Centro;1;0;0;20;850.0;390.0;24.0;1264.0;63.2;Centro;Apartamento
Quitinete;Centro;1;0;0;28;780.0;420.0;24.0;1224.0;43.71;Centro;Apartamento
Quitinete;Centro;1;0;0;25;780.0;350.0;20.0;1150.0;46.0;Centro;Apartamento
Quitinete;Centro;1;0;0;30;900.0;435.0;80.0;1415.0;47.17;Centro;Apartamento
Quitinete;Centro;1;0;0;35;900.0;400.0;170.0;1470.0;42.0;Centro;Apartamento
Quitinete;Centro;0;0;0;29;600.0;485.0;25.0;1110.0;38.28;Centro;Apartamento
Quitinete;Centro;1;0;0;22;800.0;450.0;254.0;1504.0;68.36;Centro;Apartamento
Quitinete;Centro;1;0;0;30;800.0;250.0;25.0;1075.0;35.83;Centro;Apartamento
Quitinete;Centro;1;0;0;25;800.0;350.0;10.0;1160.0;46.4;Centro;Apartamento
Quitinete;Lapa;1;0;0;26;850.0;366.0;25.0;1241.0;47.73;Centro;Apartamento
Quitinete;Glória;1;0;0;29;900.0;335.0;24.0;1259.0;43.41;Centro;Apartamento
Quitinete;Glória;1;0;0;30;1000.0;357.0;0.0;1357.0;45.23;Centro;Apartamento
Quitinete;Centro;1;0;0;35;850.0;480.0;9.0;1339.0;38.26;Centro;Apartamento
Quitinete;Glória;1;0;0;25;1700.0;380.0;20.0;2100.0;84.0;Centro;Apartamento
Quitinete;Glória;0;0;0;26;800.0;325.0;290.0;1415.0;54.42;Centro;Apartamento
Quitinete;Centro;0;0;0;25;700.0;332.0;20.0;1052.0;42.08;Centro;Apartamento
Quitinete;Centro;1;0;0;40;800.0;385.0;84.0;1269.0;31.72;Centro;Apartamento
Quitinete;Lapa;1;0;0;22;950.0;400.0;20.0;1370.0;62.27;Centro;Apartamento
Quitinete;Centro;1;0;0;20;750.0;245.0;0.0;995.0;49.75;Centro;Apartamento
Quitinete;Centro;1;0;0;30;700.0;480.0;80.0;1260.0;42.0;Centro;Apartamento
Quitinete;Centro;1;0;0;28;600.0;369.0;0.0;969.0;34.61;Centro;Apartamento
Quitinete;Centro;1;0;0;46;800.0;350.0;0.0;1150.0;25.0;Centro;Apartamento
Quitinete;Centro;1;0;0;29;1200.0;325.0;0.0;1525.0;52.59;Centro;Apartamento
Quitinete;Centro;1;0;0;22;900.0;350.0;24.0;1274.0;57.91;Centro;Apartamento
Quitinete;Centro;0;0;0;40;1200.0;474.0;0.0;1674.0;41.85;Centro;Apartamento
Quitinete;Centro;1;0;0;26;900.0;350.0;19.0;1269.0;48.81;Centro;Apartamento
Quitinete;Glória;1;0;0;26;1000.0;360.0;0.0;1360.0;52.31;Centro;Apartamento
Quitinete;Centro;0;0;0;20;700.0;349.0;25.0;1074.0;53.7;Centro;Apartamento
Quitinete;Centro;0;0;0;26;700.0;730.0;120.0;1550.0;59.62;Centro;Apartamento
Quitinete;Centro;1;0;0;30;400.0;615.0;25.0;1040.0;34.67;Centro;Apartamento
Quitinete;Centro;1;0;0;25;800.0;330.0;25.0;1155.0;46.2;Centro;Apartamento
Quitinete;Centro;1;0;0;31;750.0;350.0;24.0;1124.0;36.26;Centro;Apartamento
Quitinete;Centro;1;0;0;40;1800.0;384.0;202.0;2386.0;59.65;Centro;Apartamento
Quitinete;Centro;1;0;0;20;1000.0;286.0;19.0;1305.0;65.25;Centro;Apartamento
Quitinete;Centro;1;0;0;28;1200.0;570.0;0.0;1770.0;63.21;Centro;Apartamento
Quitinete;Glória;1;0;0;29;600.0;335.0;25.0;960.0;33.1;Centro;Apartamento
Quitinete;Glória;0;0;0;36;1000.0;450.0;29.0;1479.0;41.08;Centro;Apartamento
Quitinete;Glória;1;0;0;32;920.0;480.0;38.0;1438.0;44.94;Centro;Apartamento
Quitinete;Centro;1;0;0;20;850.0;231.0;198.0;1279.0;63.95;Centro;Apartamento
Quitinete;Glória;1;0;1;55;2200.0;0.0;0.0;2200.0;40.0;Centro;Apartamento
Quitinete;São Cristóvão;1;0;0;25;530.0;120.0;25.0;675.0;27.0;Centro;Apartamento
Quitinete;Centro;1;0;1;28;1000.0;471.0;225.0;1696.0;60.57;Centro;Apartamento
Quitinete;Centro;1;0;0;20;700.0;208.0;25.0;933.0;46.65;Centro;Apartamento
Quitinete;Centro;1;0;0;29;700.0;269.0;24.0;993.0;34.24;Centro;Apartamento
Quitinete;Centro;0;0;0;34;930.0;347.0;0.0;1277.0;37.56;Centro;Apartamento
Quitinete;Centro;1;0;0;34;800.0;330.0;0.0;1130.0;33.24;Centro;Apartamento
Quitinete;Centro;1;0;1;24;1400.0;300.0;20.0;1720.0;71.67;Centro;Apartamento
Quitinete;Centro;1;0;0;25;900.0;280.0;26.0;1206.0;48.24;Centro;Apartamento
Quitinete;Centro;1;0;0;15;700.0;354.0;86.0;1140.0;76.0;Centro;Apartamento
Quitinete;Centro;1;0;0;38;1300.0;492.0;47.0;1839.0;48.39;Centro;Apartamento
Quitinete;Centro;1;0;0;25;890.0;368.0;80.0;1338.0;53.52;Centro;Apartamento
Quitinete;Centro;1;0;0;22;700.0;295.0;19.0;1014.0;46.09;Centro;Apartamento
Quitinete;Centro;0;0;0;28;800.0;285.0;20.0;1105.0;39.46;Centro;Apartamento
Quitinete;Santa Teresa;1;0;0;25;900.0;400.0;15.0;1315.0;52.6;Centro;Apartamento
Quitinete;Glória;1;0;0;25;750.0;316.0;57.0;1123.0;44.92;Centro;Apartamento
Quitinete;Centro;1;0;0;24;1050.0;270.0;22.0;1342.0;55.92;Centro;Apartamento
Quitinete;Centro;1;0;0;28;850.0;139.0;25.0;1014.0;36.21;Centro;Apartamento
Quitinete;Fátima;0;0;0;38;1290.0;300.0;0.0;1590.0;41.84;Centro;Apartamento
Quitinete;Centro;1;0;0;35;1400.0;365.0;182.0;1947.0;55.63;Centro;Apartamento
Quitinete;Centro;0;0;0;28;1000.0;400.0;26.0;1426.0;50.93;Centro;Apartamento
Quitinete;Centro;1;0;0;36;1000.0;320.0;0.0;1320.0;36.67;Centro;Apartamento
Quitinete;Centro;0;0;0;22;700.0;194.0;20.0;914.0;41.55;Centro;Apartamento
Quitinete;Centro;1;0;0;25;900.0;340.0;15.0;1255.0;50.2;Centro;Apartamento
Quitinete;Glória;1;0;0;20;1000.0;480.0;27.0;1507.0;75.35;Centro;Apartamento
Quitinete;Centro;1;0;0;28;950.0;350.0;0.0;1300.0;46.43;Centro;Apartamento
Quitinete;Lapa;0;0;0;28;900.0;400.0;20.0;1320.0;47.14;Centro;Apartamento
Quitinete;Glória;1;0;0;50;800.0;495.0;0.0;1295.0;25.9;Centro;Apartamento
Quitinete;São Cristóvão;1;0;0;40;850.0;0.0;0.0;850.0;21.25;Centro;Apartamento
Quitinete;Centro;1;0;0;28;900.0;360.0;20.0;1280.0;45.71;Centro;Apartamento
Quitinete;Centro;0;0;0;40;1200.0;500.0;96.0;1796.0;44.9;Centro;Apartamento
Quitinete;Glória;0;0;0;30;1000.0;350.0;0.0;1350.0;45.0;Centro;Apartamento
Quitinete;Centro;1;0;0;30;1000.0;235.0;70.0;1305.0;43.5;Centro;Apartamento
Quitinete;Centro;1;0;0;27;600.0;658.0;0.0;1258.0;46.59;Centro;Apartamento
Quitinete;Centro;1;0;0;34;750.0;470.0;0.0;1220.0;35.88;Centro;Apartamento
Quitinete;Centro;0;0;0;30;1100.0;396.0;25.0;1521.0;50.7;Centro;Apartamento
Quitinete;Centro;1;0;0;19;600.0;308.0;25.0;933.0;49.11;Centro;Apartamento
Quitinete;Centro;1;0;0;34;750.0;420.0;21.0;1191.0;35.03;Centro;Apartamento
Quitinete;Saúde;1;0;0;23;600.0;445.0;0.0;1045.0;45.43;Centro;Apartamento
Quitinete;Centro;1;0;0;27;650.0;203.0;20.0;873.0;32.33;Centro;Apartamento
Quitinete;Centro;1;0;0;30;800.0;350.0;0.0;1150.0;38.33;Centro;Apartamento
Quitinete;Glória;1;0;0;25;1100.0;394.0;29.0;1523.0;60.92;Centro;Apartamento
Quitinete;Glória;1;0;0;20;800.0;290.0;0.0;1090.0;54.5;Centro;Apartamento
Quitinete;Centro;1;0;0;32;850.0;435.0;21.0;1306.0;40.81;Centro;Apartamento
Quitinete;Centro;1;0;0;28;850.0;428.0;21.0;1299.0;46.39;Centro;Apartamento
Quitinete;Centro;0;0;0;19;500.0;520.0;25.0;1045.0;55.0;Centro;Apartamento
Quitinete;São Cristóvão;0;0;0;30;1200.0;150.0;12.0;1362.0;45.4;Centro;Apartamento
Quitinete;Lapa;0;0;0;18;700.0;327.0;15.0;1042.0;57.89;Centro;Apartamento
Quitinete;Glória;1;0;0;21;1100.0;338.0;15.0;1453.0;69.19;Centro;Apartamento
Quitinete;Centro;1;0;0;30;750.0;400.0;25.0;1175.0;39.17;Centro;Apartamento
Quitinete;Centro;1;0;0;30;900.0;500.0;115.0;1515.0;50.5;Centro;Apartamento
Quitinete;Santa Teresa;1;0;0;16;650.0;380.0;12.0;1042.0;65.12;Centro;Apartamento
Quitinete;Centro;1;0;0;31;850.0;362.0;25.0;1237.0;39.9;Centro;Apartamento
Quitinete;Santa Teresa;1;0;0;30;1000.0;425.0;0.0;1425.0;47.5;Centro;Apartamento
Quitinete;Santa Teresa;1;0;0;20;600.0;0.0;0.0;600.0;30.0;Centro;Apartamento
Quitinete;Glória;1;0;0;21;1100.0;303.0;29.0;1432.0;68.19;Centro;Apartamento
Quitinete;Centro;1;0;0;20;900.0;217.0;21.0;1138.0;56.9;Centro;Apartamento
Quitinete;Fátima;1;0;0;25;650.0;370.0;24.0;1044.0;41.76;Centro;Apartamento
Quitinete;Centro;1;0;0;30;1100.0;235.0;70.0;1405.0;46.83;Centro;Apartamento
Quitinete;Centro;1;0;0;20;700.0;312.0;8.0;1020.0;51.0;Centro;Apartamento
Quitinete;Glória;1;0;0;30;800.0;495.0;0.0;1295.0;43.17;Centro;Apartamento
Quitinete;Centro;1;0;0;34;900.0;330.0;0.0;1230.0;36.18;Centro;Apartamento
Quitinete;Centro;1;0;0;42;650.0;460.0;0.0;1110.0;26.43;Centro;Apartamento
Quitinete;Lapa;0;0;0;25;800.0;350.0;0.0;1150.0;46.0;Centro;Apartamento
Quitinete;Centro;1;0;0;32;800.0;278.0;20.0;1098.0;34.31;Centro;Apartamento
Quitinete;Centro;1;0;0;34;800.0;400.0;130.0;1330.0;39.12;Centro;Apartamento
Quitinete;Centro;1;0;0;50;1000.0;400.0;50.0;1450.0;29.0;Centro;Apartamento
Quitinete;Centro;1;0;0;32;700.0;300.0;21.0;1021.0;31.91;Centro;Apartamento
Quitinete;Centro;1;0;0;40;1100.0;300.0;0.0;1400.0;35.0;Centro;Apartamento
Quitinete;Santa Teresa;1;0;0;30;1000.0;200.0;0.0;1200.0;40.0;Centro;Apartamento
Quitinete;Glória;1;0;0;32;1250.0;320.0;0.0;1570.0;49.06;Centro;Apartamento
Quitinete;Glória;1;0;0;10;400.0;107.0;10.0;517.0;51.7;Centro;Apartamento
Quitinete;Centro;1;0;0;24;1100.0;323.0;0.0;1423.0;59.29;Centro;Apartamento
Quitinete;Centro;0;0;0;27;800.0;350.0;25.0;1175.0;43.52;Centro;Apartamento
